pairing,mirror_group,mirror_side,game_seed,bot_p1,bot_p2,deck_p1,deck_p2,winner_index,winning_bot,winning_deck,turn_number,actions,status,reason
random_vs_heuristic,13,B,722401538,random,heuristic,D002,D001,1,heuristic,D001,12,151,finished,
random_vs_heuristic,14,A,1530369864,random,heuristic,D001,D002,0,random,D001,13,160,finished,
random_vs_heuristic,14,B,1530369864,random,heuristic,D002,D001,1,heuristic,D001,15,201,finished,
random_vs_heuristic,15,A,1133256069,random,heuristic,D001,D002,0,random,D001,12,152,finished,
random_vs_heuristic,15,B,1133256069,random,heuristic,D002,D001,1,heuristic,D001,12,144,finished,
random_vs_heuristic,16,A,687762863,random,heuristic,D001,D002,0,random,D001,12,159,finished,
random_vs_heuristic,16,B,687762863,random,heuristic,D002,D001,1,heuristic,D001,13,154,finished,
random_vs_heuristic,17,A,1932976827,random,heuristic,D001,D002,0,random,D001,13,184,finished,
random_vs_heuristic,17,B,1932976827,random,heuristic,D002,D001,1,heuristic,D001,14,156,finished,
random_vs_heuristic,18,A,1514743274,random,heuristic,D001,D002,0,random,D001,12,163,finished,
random_vs_heuristic,18,B,1514743274,random,heuristic,D002,D001,0,random,D002,12,172,finished,
random_vs_heuristic,19,A,1915048702,random,heuristic,D001,D002,0,random,D001,16,231,finished,
random_vs_heuristic,19,B,1915048702,random,heuristic,D002,D001,1,heuristic,D001,11,155,finished,
random_vs_heuristic,20,A,1410405898,random,heuristic,D001,D002,0,random,D001,11,109,finished,
random_vs_heuristic,20,B,1410405898,random,heuristic,D002,D001,1,heuristic,D001,13,123,finished,
random_vs_heuristic,21,A,1295936564,random,heuristic,D001,D002,0,random,D001,15,198,finished,
random_vs_heuristic,21,B,1295936564,random,heuristic,D002,D001,1,heuristic,D001,10,83,finished,
random_vs_heuristic,22,A,760505953,random,heuristic,D001,D002,0,random,D001,10,109,finished,
random_vs_heuristic,22,B,760505953,random,heuristic,D002,D001,1,heuristic,D001,12,152,finished,
random_vs_heuristic,23,A,1502271453,random,heuristic,D001,D002,0,random,D001,17,221,finished,
random_vs_heuristic,23,B,1502271453,random,heuristic,D002,D001,1,heuristic,D001,11,160,finished,
random_vs_heuristic,24,A,1287819895,random,heuristic,D001,D002,0,random,D001,18,178,finished,
random_vs_heuristic,24,B,1287819895,random,heuristic,D002,D001,1,heuristic,D001,13,125,finished,
random_vs_heuristic,25,A,591129979,random,heuristic,D001,D002,0,random,D001,15,185,finished,
random_vs_heuristic,25,B,591129979,random,heuristic,D002,D001,1,heuristic,D001,14,148,finished,
random_vs_heuristic,26,A,1980294770,random,heuristic,D001,D002,0,random,D001,13,152,finished,
random_vs_heuristic,26,B,1980294770,random,heuristic,D002,D001,1,heuristic,D001,10,143,finished,
random_vs_heuristic,27,A,815283684,random,heuristic,D001,D002,0,random,D001,11,156,finished,
random_vs_heuristic,27,B,815283684,random,heuristic,D002,D001,1,heuristic,D001,14,209,finished,
random_vs_heuristic,28,A,290544869,random,heuristic,D001,D002,0,random,D001,12,164,finished,
random_vs_heuristic,28,B,290544869,random,heuristic,D002,D001,1,heuristic,D001,14,186,finished,
random_vs_heuristic,29,A,1563277313,random,heuristic,D001,D002,0,random,D001,12,150,finished,
random_vs_heuristic,29,B,1563277313,random,heuristic,D002,D001,0,random,D002,14,175,finished,
random_vs_heuristic,30,A,576048903,random,heuristic,D001,D002,1,heuristic,D002,11,133,finished,
random_vs_heuristic,30,B,576048903,random,heuristic,D002,D001,1,heuristic,D001,14,183,finished,
random_vs_heuristic,31,A,166362887,random,heuristic,D001,D002,0,random,D001,9,119,finished,
random_vs_heuristic,31,B,166362887,random,heuristic,D002,D001,1,heuristic,D001,12,158,finished,
random_vs_heuristic,32,A,1250281281,random,heuristic,D001,D002,0,random,D001,11,146,finished,
random_vs_heuristic,32,B,1250281281,random,heuristic,D002,D001,0,random,D002,13,183,finished,
random_vs_heuristic,33,A,2137014054,random,heuristic,D001,D002,0,random,D001,11,110,finished,
random_vs_heuristic,33,B,2137014054,random,heuristic,D002,D001,1,heuristic,D001,12,150,finished,
random_vs_heuristic,34,A,1627501822,random,heuristic,D001,D002,1,heuristic,D002,13,191,finished,
random_vs_heuristic,34,B,1627501822,random,heuristic,D002,D001,1,heuristic,D001,13,169,finished,
random_vs_heuristic,35,A,1114802800,random,heuristic,D001,D002,0,random,D001,11,122,finished,
random_vs_heuristic,35,B,1114802800,random,heuristic,D002,D001,1,heuristic,D001,15,176,finished,
random_vs_heuristic,36,A,1285326230,random,heuristic,D001,D002,0,random,D001,11,106,finished,
random_vs_heuristic,36,B,1285326230,random,heuristic,D002,D001,0,random,D002,10,113,finished,
random_vs_heuristic,37,A,974588901,random,heuristic,D001,D002,0,random,D001,17,179,finished,
random_vs_heuristic,37,B,974588901,random,heuristic,D002,D001,1,heuristic,D001,13,146,finished,
random_vs_heuristic,38,A,1524178289,random,heuristic,D001,D002,0,random,D001,10,99,finished,
random_vs_heuristic,38,B,1524178289,random,heuristic,D002,D001,0,random,D002,12,160,finished,
random_vs_heuristic,39,A,1104119078,random,heuristic,D001,D002,0,random,D001,15,186,finished,
random_vs_heuristic,39,B,1104119078,random,heuristic,D002,D001,1,heuristic,D001,12,145,finished,
random_vs_heuristic,40,A,1238612028,random,heuristic,D001,D002,0,random,D001,13,179,finished,
random_vs_heuristic,40,B,1238612028,random,heuristic,D002,D001,1,heuristic,D001,11,150,finished,
random_vs_heuristic,41,A,362886971,random,heuristic,D001,D002,0,random,D001,12,169,finished,
random_vs_heuristic,41,B,362886971,random,heuristic,D002,D001,1,heuristic,D001,9,105,finished,
random_vs_heuristic,42,A,753921880,random,heuristic,D001,D002,0,random,D001,10,92,finished,
random_vs_heuristic,42,B,753921880,random,heuristic,D002,D001,1,heuristic,D001,13,165,finished,
random_vs_heuristic,43,A,583768343,random,heuristic,D001,D002,0,random,D001,14,181,finished,
random_vs_heuristic,43,B,583768343,random,heuristic,D002,D001,1,heuristic,D001,12,166,finished,
random_vs_heuristic,44,A,1047049444,random,heuristic,D001,D002,0,random,D001,13,182,finished,
random_vs_heuristic,44,B,1047049444,random,heuristic,D002,D001,1,heuristic,D001,12,136,finished,
random_vs_heuristic,45,A,792436975,random,heuristic,D001,D002,0,random,D001,13,157,finished,
random_vs_heuristic,45,B,792436975,random,heuristic,D002,D001,1,heuristic,D001,14,166,finished,
random_vs_heuristic,46,A,1608144340,random,heuristic,D001,D002,0,random,D001,12,156,finished,
random_vs_heuristic,46,B,1608144340,random,heuristic,D002,D001,1,heuristic,D001,13,131,finished,
random_vs_heuristic,47,A,1356877801,random,heuristic,D001,D002,0,random,D001,13,158,finished,
random_vs_heuristic,47,B,1356877801,random,heuristic,D002,D001,1,heuristic,D001,15,164,finished,
random_vs_heuristic,48,A,1914134308,random,heuristic,D001,D002,0,random,D001,13,145,finished,
random_vs_heuristic,48,B,1914134308,random,heuristic,D002,D001,1,heuristic,D001,12,136,finished,
random_vs_heuristic,49,A,796508147,random,heuristic,D001,D002,0,random,D001,12,154,finished,
random_vs_heuristic,49,B,796508147,random,heuristic,D002,D001,1,heuristic,D001,14,132,finished,
random_vs_heuristic,50,A,553478343,random,heuristic,D001,D002,0,random,D001,15,188,finished,
random_vs_heuristic,50,B,553478343,random,heuristic,D002,D001,1,heuristic,D001,12,179,finished,
random_vs_heuristic,51,A,1546660339,random,heuristic,D001,D002,0,random,D001,14,196,finished,
random_vs_heuristic,51,B,1546660339,random,heuristic,D002,D001,1,heuristic,D001,12,151,finished,
random_vs_heuristic,52,A,1649878857,random,heuristic,D001,D002,0,random,D001,13,155,finished,
random_vs_heuristic,52,B,1649878857,random,heuristic,D002,D001,1,heuristic,D001,13,140,finished,
random_vs_heuristic,53,A,771889703,random,heuristic,D001,D002,0,random,D001,14,193,finished,
random_vs_heuristic,53,B,771889703,random,heuristic,D002,D001,1,heuristic,D001,14,169,finished,
random_vs_heuristic,54,A,819637805,random,heuristic,D001,D002,0,random,D001,12,127,finished,
random_vs_heuristic,54,B,819637805,random,heuristic,D002,D001,1,heuristic,D001,15,153,finished,
random_vs_heuristic,55,A,716198392,random,heuristic,D001,D002,0,random,D001,11,117,finished,
random_vs_heuristic,55,B,716198392,random,heuristic,D002,D001,0,random,D002,10,117,finished,
random_vs_heuristic,56,A,2041757882,random,heuristic,D001,D002,0,random,D001,12,156,finished,
random_vs_heuristic,56,B,2041757882,random,heuristic,D002,D001,1,heuristic,D001,13,172,finished,
random_vs_heuristic,57,A,249183421,random,heuristic,D001,D002,0,random,D001,14,163,finished,
random_vs_heuristic,57,B,249183421,random,heuristic,D002,D001,1,heuristic,D001,9,92,finished,
random_vs_heuristic,58,A,1480505249,random,heuristic,D001,D002,0,random,D001,15,209,finished,
random_vs_heuristic,58,B,1480505249,random,heuristic,D002,D001,0,random,D002,9,122,finished,
random_vs_heuristic,59,A,39045410,random,heuristic,D001,D002,1,heuristic,D002,12,173,finished,
random_vs_heuristic,59,B,39045410,random,heuristic,D002,D001,1,heuristic,D001,13,128,finished,
random_vs_heuristic,60,A,1008484980,random,heuristic,D001,D002,0,random,D001,10,115,finished,
random_vs_heuristic,60,B,1008484980,random,heuristic,D002,D001,1,heuristic,D001,14,147,finished,
random_vs_heuristic,61,A,2105268500,random,heuristic,D001,D002,0,random,D001,12,153,finished,
random_vs_heuristic,61,B,2105268500,random,heuristic,D002,D001,1,heuristic,D001,14,172,finished,
random_vs_heuristic,62,A,1765246951,random,heuristic,D001,D002,0,random,D001,12,122,finished,
random_vs_heuristic,62,B,1765246951,random,heuristic,D002,D001,1,heuristic,D001,12,139,finished,
random_vs_heuristic,63,A,1593986750,random,heuristic,D001,D002,0,random,D001,12,151,finished,
random_vs_heuristic,63,B,1593986750,random,heuristic,D002,D001,1,heuristic,D001,10,145,finished,
random_vs_heuristic,64,A,203203978,random,heuristic,D001,D002,0,random,D001,12,150,finished,
random_vs_heuristic,64,B,203203978,random,heuristic,D002,D001,1,heuristic,D001,12,147,finished,
random_vs_heuristic,65,A,1949127786,random,heuristic,D001,D002,0,random,D001,10,152,finished,
random_vs_heuristic,65,B,1949127786,random,heuristic,D002,D001,0,random,D002,13,171,finished,
random_vs_heuristic,66,A,1797208407,random,heuristic,D001,D002,0,random,D001,12,145,finished,
random_vs_heuristic,66,B,1797208407,random,heuristic,D002,D001,1,heuristic,D001,9,103,finished,
random_vs_heuristic,67,A,24132567,random,heuristic,D001,D002,0,random,D001,13,184,finished,
random_vs_heuristic,67,B,24132567,random,heuristic,D002,D001,1,heuristic,D001,12,148,finished,
random_vs_heuristic,68,A,1113648168,random,heuristic,D001,D002,0,random,D001,12,163,finished,
random_vs_heuristic,68,B,1113648168,random,heuristic,D002,D001,1,heuristic,D001,11,137,finished,
random_vs_heuristic,69,A,389050447,random,heuristic,D001,D002,0,random,D001,11,117,finished,
random_vs_heuristic,69,B,389050447,random,heuristic,D002,D001,1,heuristic,D001,12,132,finished,
random_vs_heuristic,70,A,764637456,random,heuristic,D001,D002,0,random,D001,16,175,finished,
random_vs_heuristic,70,B,764637456,random,heuristic,D002,D001,1,heuristic,D001,12,162,finished,
random_vs_heuristic,71,A,1750564159,random,heuristic,D001,D002,0,random,D001,12,126,finished,
random_vs_heuristic,71,B,1750564159,random,heuristic,D002,D001,1,heuristic,D001,12,123,finished,
random_vs_heuristic,72,A,2147334168,random,heuristic,D001,D002,0,random,D001,14,183,finished,
random_vs_heuristic,72,B,2147334168,random,heuristic,D002,D001,1,heuristic,D001,17,201,finished,
random_vs_heuristic,73,A,2028254378,random,heuristic,D001,D002,0,random,D001,12,138,finished,
random_vs_heuristic,73,B,2028254378,random,heuristic,D002,D001,1,heuristic,D001,12,177,finished,
random_vs_heuristic,74,A,1806741435,random,heuristic,D001,D002,0,random,D001,12,154,finished,
random_vs_heuristic,74,B,1806741435,random,heuristic,D002,D001,1,heuristic,D001,16,198,finished,
random_vs_heuristic,75,A,1118946483,random,heuristic,D001,D002,0,random,D001,16,175,finished,
random_vs_heuristic,75,B,1118946483,random,heuristic,D002,D001,1,heuristic,D001,15,186,finished,
random_vs_heuristic,76,A,593167639,random,heuristic,D001,D002,0,random,D001,12,158,finished,
random_vs_heuristic,76,B,593167639,random,heuristic,D002,D001,1,heuristic,D001,13,165,finished,
random_vs_heuristic,77,A,1939411869,random,heuristic,D001,D002,0,random,D001,14,159,finished,
random_vs_heuristic,77,B,1939411869,random,heuristic,D002,D001,0,random,D002,15,174,finished,
random_vs_heuristic,78,A,116919936,random,heuristic,D001,D002,0,random,D001,13,166,finished,
random_vs_heuristic,78,B,116919936,random,heuristic,D002,D001,0,random,D002,10,113,finished,
random_vs_heuristic,79,A,61125718,random,heuristic,D001,D002,0,random,D001,11,125,finished,
random_vs_heuristic,79,B,61125718,random,heuristic,D002,D001,1,heuristic,D001,13,126,finished,
random_vs_heuristic,80,A,1404655612,random,heuristic,D001,D002,0,random,D001,15,182,finished,
random_vs_heuristic,80,B,1404655612,random,heuristic,D002,D001,1,heuristic,D001,13,160,finished,
random_vs_heuristic,81,A,1424475141,random,heuristic,D001,D002,0,random,D001,11,143,finished,
random_vs_heuristic,81,B,1424475141,random,heuristic,D002,D001,1,heuristic,D001,15,181,finished,
random_vs_heuristic,82,A,1260398746,random,heuristic,D001,D002,0,random,D001,15,179,finished,
random_vs_heuristic,82,B,1260398746,random,heuristic,D002,D001,1,heuristic,D001,14,132,finished,
random_vs_heuristic,83,A,15268434,random,heuristic,D001,D002,1,heuristic,D002,11,159,finished,
random_vs_heuristic,83,B,15268434,random,heuristic,D002,D001,1,heuristic,D001,15,165,finished,
random_vs_heuristic,84,A,993905463,random,heuristic,D001,D002,0,random,D001,11,143,finished,
random_vs_heuristic,84,B,993905463,random,heuristic,D002,D001,1,heuristic,D001,12,154,finished,
random_vs_heuristic,85,A,213392070,random,heuristic,D001,D002,0,random,D001,10,147,finished,
random_vs_heuristic,85,B,213392070,random,heuristic,D002,D001,1,heuristic,D001,11,152,finished,
random_vs_heuristic,86,A,415962157,random,heuristic,D001,D002,0,random,D001,14,196,finished,
random_vs_heuristic,86,B,415962157,random,heuristic,D002,D001,1,heuristic,D001,17,167,finished,
random_vs_heuristic,87,A,1408344340,random,heuristic,D001,D002,0,random,D001,12,155,finished,
random_vs_heuristic,87,B,1408344340,random,heuristic,D002,D001,1,heuristic,D001,12,139,finished,
random_vs_heuristic,88,A,89478547,random,heuristic,D001,D002,0,random,D001,10,119,finished,
random_vs_heuristic,88,B,89478547,random,heuristic,D002,D001,1,heuristic,D001,11,155,finished,
random_vs_heuristic,89,A,468724785,random,heuristic,D001,D002,0,random,D001,12,181,finished,
random_vs_heuristic,89,B,468724785,random,heuristic,D002,D001,1,heuristic,D001,13,183,finished,
random_vs_heuristic,90,A,1051307971,random,heuristic,D001,D002,0,random,D001,14,157,finished,
random_vs_heuristic,90,B,1051307971,random,heuristic,D002,D001,1,heuristic,D001,12,123,finished,
random_vs_heuristic,91,A,1184037759,random,heuristic,D001,D002,1,heuristic,D002,10,134,finished,
random_vs_heuristic,91,B,1184037759,random,heuristic,D002,D001,1,heuristic,D001,12,148,finished,
random_vs_heuristic,92,A,178093889,random,heuristic,D001,D002,0,random,D001,13,141,finished,
random_vs_heuristic,92,B,178093889,random,heuristic,D002,D001,1,heuristic,D001,10,125,finished,
random_vs_heuristic,93,A,816548766,random,heuristic,D001,D002,1,heuristic,D002,9,123,finished,
random_vs_heuristic,93,B,816548766,random,heuristic,D002,D001,1,heuristic,D001,14,181,finished,
random_vs_heuristic,94,A,748637692,random,heuristic,D001,D002,0,random,D001,13,171,finished,
random_vs_heuristic,94,B,748637692,random,heuristic,D002,D001,1,heuristic,D001,15,166,finished,
random_vs_heuristic,95,A,1743803288,random,heuristic,D001,D002,0,random,D001,11,139,finished,
random_vs_heuristic,95,B,1743803288,random,heuristic,D002,D001,1,heuristic,D001,14,176,finished,
random_vs_heuristic,96,A,882809866,random,heuristic,D001,D002,0,random,D001,11,166,finished,
random_vs_heuristic,96,B,882809866,random,heuristic,D002,D001,1,heuristic,D001,11,163,finished,
random_vs_heuristic,97,A,804730778,random,heuristic,D001,D002,0,random,D001,12,104,finished,
random_vs_heuristic,97,B,804730778,random,heuristic,D002,D001,1,heuristic,D001,14,135,finished,
random_vs_heuristic,98,A,260778328,random,heuristic,D001,D002,0,random,D001,12,147,finished,
random_vs_heuristic,98,B,260778328,random,heuristic,D002,D001,1,heuristic,D001,10,111,finished,
random_vs_heuristic,99,A,537801790,random,heuristic,D001,D002,0,random,D001,11,136,finished,
random_vs_heuristic,99,B,537801790,random,heuristic,D002,D001,1,heuristic,D001,11,141,finished,
random_vs_heuristic,100,A,1013098554,random,heuristic,D001,D002,0,random,D001,13,173,finished,
random_vs_heuristic,100,B,1013098554,random,heuristic,D002,D001,1,heuristic,D001,10,138,finished,
heuristic_vs_heuristic,1,A,1594463272,heuristic,heuristic,D001,D002,0,heuristic,D001,13,147,finished,
heuristic_vs_heuristic,1,B,1594463272,heuristic,heuristic,D002,D001,0,heuristic,D002,11,152,finished,
heuristic_vs_heuristic,2,A,316659339,heuristic,heuristic,D001,D002,1,heuristic,D002,9,95,finished,
heuristic_vs_heuristic,2,B,316659339,heuristic,heuristic,D002,D001,1,heuristic,D001,10,111,finished,
heuristic_vs_heuristic,3,A,1949862049,heuristic,heuristic,D001,D002,0,heuristic,D001,12,183,finished,
heuristic_vs_heuristic,3,B,1949862049,heuristic,heuristic,D002,D001,0,heuristic,D002,14,178,finished,
heuristic_vs_heuristic,4,A,178566209,heuristic,heuristic,D001,D002,0,heuristic,D001,12,133,finished,
heuristic_vs_heuristic,4,B,178566209,heuristic,heuristic,D002,D001,1,heuristic,D001,13,159,finished,
heuristic_vs_heuristic,5,A,1746881613,heuristic,heuristic,D001,D002,1,heuristic,D002,10,127,finished,
heuristic_vs_heuristic,5,B,1746881613,heuristic,heuristic,D002,D001,1,heuristic,D001,16,206,finished,
heuristic_vs_heuristic,6,A,1750307620,heuristic,heuristic,D001,D002,0,heuristic,D001,12,154,finished,
heuristic_vs_heuristic,6,B,1750307620,heuristic,heuristic,D002,D001,1,heuristic,D001,13,120,finished,
heuristic_vs_heuristic,7,A,1052061109,heuristic,heuristic,D001,D002,0,heuristic,D001,12,149,finished,
heuristic_vs_heuristic,7,B,1052061109,heuristic,heuristic,D002,D001,1,heuristic,D001,11,161,finished,
heuristic_vs_heuristic,8,A,1866958825,heuristic,heuristic,D001,D002,0,heuristic,D001,12,147,finished,
heuristic_vs_heuristic,8,B,1866958825,heuristic,heuristic,D002,D001,1,heuristic,D001,12,150,finished,
heuristic_vs_heuristic,9,A,722672497,heuristic,heuristic,D001,D002,0,heuristic,D001,14,167,finished,
heuristic_vs_heuristic,9,B,722672497,heuristic,heuristic,D002,D001,1,heuristic,D001,12,135,finished,
heuristic_vs_heuristic,10,A,1972489984,heuristic,heuristic,D001,D002,0,heuristic,D001,12,141,finished,
heuristic_vs_heuristic,10,B,1972489984,heuristic,heuristic,D002,D001,1,heuristic,D001,15,207,finished,
heuristic_vs_heuristic,11,A,990821561,heuristic,heuristic,D001,D002,0,heuristic,D001,13,160,finished,
heuristic_vs_heuristic,11,B,990821561,heuristic,heuristic,D002,D001,1,heuristic,D001,16,182,finished,
heuristic_vs_heuristic,12,A,806163188,heuristic,heuristic,D001,D002,0,heuristic,D001,11,150,finished,
heuristic_vs_heuristic,12,B,806163188,heuristic,heuristic,D002,D001,1,heuristic,D001,13,164,finished,
heuristic_vs_heuristic,13,A,9109358,heuristic,heuristic,D001,D002,0,heuristic,D001,14,140,finished,
heuristic_vs_heuristic,13,B,9109358,heuristic,heuristic,D002,D001,1,heuristic,D001,17,180,finished,
heuristic_vs_heuristic,14,A,2012943413,heuristic,heuristic,D001,D002,0,heuristic,D001,14,176,finished,
heuristic_vs_heuristic,14,B,2012943413,heuristic,heuristic,D002,D001,1,heuristic,D001,15,207,finished,
heuristic_vs_heuristic,15,A,1048994471,heuristic,heuristic,D001,D002,1,heuristic,D002,11,132,finished,
heuristic_vs_heuristic,15,B,1048994471,heuristic,heuristic,D002,D001,0,heuristic,D002,12,158,finished,
heuristic_vs_heuristic,16,A,277406765,heuristic,heuristic,D001,D002,0,heuristic,D001,16,197,finished,
heuristic_vs_heuristic,16,B,277406765,heuristic,heuristic,D002,D001,1,heuristic,D001,14,170,finished,
heuristic_vs_heuristic,17,A,1562633361,heuristic,heuristic,D001,D002,1,heuristic,D002,11,156,finished,
heuristic_vs_heuristic,17,B,1562633361,heuristic,heuristic,D002,D001,0,heuristic,D002,11,132,finished,
heuristic_vs_heuristic,18,A,110900946,heuristic,heuristic,D001,D002,1,heuristic,D002,13,199,finished,
heuristic_vs_heuristic,18,B,110900946,heuristic,heuristic,D002,D001,1,heuristic,D001,10,156,finished,
heuristic_vs_heuristic,19,A,70946631,heuristic,heuristic,D001,D002,0,heuristic,D001,14,155,finished,
heuristic_vs_heuristic,19,B,70946631,heuristic,heuristic,D002,D001,1,heuristic,D001,11,156,finished,
heuristic_vs_heuristic,20,A,55958342,heuristic,heuristic,D001,D002,0,heuristic,D001,13,158,finished,
heuristic_vs_heuristic,20,B,55958342,heuristic,heuristic,D002,D001,1,heuristic,D001,13,193,finished,
heuristic_vs_heuristic,21,A,183012914,heuristic,heuristic,D001,D002,0,heuristic,D001,13,156,finished,
heuristic_vs_heuristic,21,B,183012914,heuristic,heuristic,D002,D001,1,heuristic,D001,13,151,finished,
heuristic_vs_heuristic,22,A,1500531475,heuristic,heuristic,D001,D002,0,heuristic,D001,13,186,finished,
heuristic_vs_heuristic,22,B,1500531475,heuristic,heuristic,D002,D001,0,heuristic,D002,10,119,finished,
heuristic_vs_heuristic,23,A,913470888,heuristic,heuristic,D001,D002,0,heuristic,D001,12,147,finished,
heuristic_vs_heuristic,23,B,913470888,heuristic,heuristic,D002,D001,1,heuristic,D001,14,181,finished,
heuristic_vs_heuristic,24,A,597275747,heuristic,heuristic,D001,D002,0,heuristic,D001,15,183,finished,
heuristic_vs_heuristic,24,B,597275747,heuristic,heuristic,D002,D001,1,heuristic,D001,11,103,finished,
heuristic_vs_heuristic,25,A,651148359,heuristic,heuristic,D001,D002,0,heuristic,D001,10,118,finished,
heuristic_vs_heuristic,25,B,651148359,heuristic,heuristic,D002,D001,1,heuristic,D001,12,133,finished,
heuristic_vs_heuristic,26,A,653203558,heuristic,heuristic,D001,D002,0,heuristic,D001,12,181,finished,
heuristic_vs_heuristic,26,B,653203558,heuristic,heuristic,D002,D001,1,heuristic,D001,12,156,finished,
heuristic_vs_heuristic,27,A,1329107203,heuristic,heuristic,D001,D002,0,heuristic,D001,14,181,finished,
heuristic_vs_heuristic,27,B,1329107203,heuristic,heuristic,D002,D001,1,heuristic,D001,14,157,finished,
heuristic_vs_heuristic,28,A,998149744,heuristic,heuristic,D001,D002,0,heuristic,D001,11,146,finished,
heuristic_vs_heuristic,28,B,998149744,heuristic,heuristic,D002,D001,1,heuristic,D001,17,212,finished,
heuristic_vs_heuristic,29,A,1145264121,heuristic,heuristic,D001,D002,0,heuristic,D001,13,157,finished,
heuristic_vs_heuristic,29,B,1145264121,heuristic,heuristic,D002,D001,1,heuristic,D001,12,162,finished,
heuristic_vs_heuristic,30,A,1663320694,heuristic,heuristic,D001,D002,0,heuristic,D001,13,165,finished,
heuristic_vs_heuristic,30,B,1663320694,heuristic,heuristic,D002,D001,0,heuristic,D002,10,153,finished,
heuristic_vs_heuristic,31,A,1614793423,heuristic,heuristic,D001,D002,0,heuristic,D001,12,160,finished,
heuristic_vs_heuristic,31,B,1614793423,heuristic,heuristic,D002,D001,0,heuristic,D002,7,89,finished,
heuristic_vs_heuristic,32,A,13805696,heuristic,heuristic,D001,D002,0,heuristic,D001,13,159,finished,
heuristic_vs_heuristic,32,B,13805696,heuristic,heuristic,D002,D001,0,heuristic,D002,12,170,finished,
heuristic_vs_heuristic,33,A,241285743,heuristic,heuristic,D001,D002,1,heuristic,D002,9,112,finished,
heuristic_vs_heuristic,33,B,241285743,heuristic,heuristic,D002,D001,1,heuristic,D001,12,166,finished,
heuristic_vs_heuristic,34,A,1880442824,heuristic,heuristic,D001,D002,0,heuristic,D001,13,160,finished,
heuristic_vs_heuristic,34,B,1880442824,heuristic,heuristic,D002,D001,1,heuristic,D001,14,220,finished,
heuristic_vs_heuristic,35,A,375528377,heuristic,heuristic,D001,D002,0,heuristic,D001,14,199,finished,
heuristic_vs_heuristic,35,B,375528377,heuristic,heuristic,D002,D001,1,heuristic,D001,13,198,finished,
heuristic_vs_heuristic,36,A,545146805,heuristic,heuristic,D001,D002,0,heuristic,D001,11,149,finished,
heuristic_vs_heuristic,36,B,545146805,heuristic,heuristic,D002,D001,1,heuristic,D001,12,161,finished,
heuristic_vs_heuristic,37,A,39403123,heuristic,heuristic,D001,D002,0,heuristic,D001,13,159,finished,
heuristic_vs_heuristic,37,B,39403123,heuristic,heuristic,D002,D001,1,heuristic,D001,14,170,finished,
heuristic_vs_heuristic,38,A,500416258,heuristic,heuristic,D001,D002,0,heuristic,D001,11,141,finished,
heuristic_vs_heuristic,38,B,500416258,heuristic,heuristic,D002,D001,1,heuristic,D001,12,141,finished,
heuristic_vs_heuristic,39,A,2057459101,heuristic,heuristic,D001,D002,0,heuristic,D001,13,172,finished,
heuristic_vs_heuristic,39,B,2057459101,heuristic,heuristic,D002,D001,1,heuristic,D001,16,176,finished,
heuristic_vs_heuristic,40,A,1776691169,heuristic,heuristic,D001,D002,0,heuristic,D001,10,100,finished,
heuristic_vs_heuristic,40,B,1776691169,heuristic,heuristic,D002,D001,1,heuristic,D001,15,184,finished,
heuristic_vs_heuristic,41,A,503546789,heuristic,heuristic,D001,D002,0,heuristic,D001,16,168,finished,
heuristic_vs_heuristic,41,B,503546789,heuristic,heuristic,D002,D001,1,heuristic,D001,10,120,finished,
heuristic_vs_heuristic,42,A,1935732503,heuristic,heuristic,D001,D002,0,heuristic,D001,13,161,finished,
heuristic_vs_heuristic,42,B,1935732503,heuristic,heuristic,D002,D001,0,heuristic,D002,12,153,finished,
heuristic_vs_heuristic,43,A,389227545,heuristic,heuristic,D001,D002,0,heuristic,D001,14,162,finished,
heuristic_vs_heuristic,43,B,389227545,heuristic,heuristic,D002,D001,1,heuristic,D001,11,121,finished,
heuristic_vs_heuristic,44,A,1015443001,heuristic,heuristic,D001,D002,0,heuristic,D001,10,147,finished,
heuristic_vs_heuristic,44,B,1015443001,heuristic,heuristic,D002,D001,1,heuristic,D001,13,184,finished,
heuristic_vs_heuristic,45,A,1961498826,heuristic,heuristic,D001,D002,0,heuristic,D001,10,126,finished,
heuristic_vs_heuristic,45,B,1961498826,heuristic,heuristic,D002,D001,1,heuristic,D001,12,179,finished,
heuristic_vs_heuristic,46,A,1640905427,heuristic,heuristic,D001,D002,0,heuristic,D001,13,143,finished,
heuristic_vs_heuristic,46,B,1640905427,heuristic,heuristic,D002,D001,1,heuristic,D001,14,155,finished,
heuristic_vs_heuristic,47,A,770097766,heuristic,heuristic,D001,D002,0,heuristic,D001,11,145,finished,
heuristic_vs_heuristic,47,B,770097766,heuristic,heuristic,D002,D001,1,heuristic,D001,16,173,finished,
heuristic_vs_heuristic,48,A,1843766250,heuristic,heuristic,D001,D002,1,heuristic,D002,11,139,finished,
heuristic_vs_heuristic,48,B,1843766250,heuristic,heuristic,D002,D001,1,heuristic,D001,15,186,finished,
heuristic_vs_heuristic,49,A,1074026674,heuristic,heuristic,D001,D002,0,heuristic,D001,12,209,finished,
heuristic_vs_heuristic,49,B,1074026674,heuristic,heuristic,D002,D001,1,heuristic,D001,13,162,finished,
heuristic_vs_heuristic,50,A,618647067,heuristic,heuristic,D001,D002,0,heuristic,D001,11,105,finished,
