pairing,mirror_group,mirror_side,game_seed,bot_p1,bot_p2,deck_p1,deck_p2,winner_index,winning_bot,winning_deck,turn_number,actions,status,reason
heuristic_vs_heuristic,49,A,1086183587,heuristic,heuristic,D001,D002,0,heuristic,D001,9,137,finished,
heuristic_vs_heuristic,49,B,1086183587,heuristic,heuristic,D002,D001,1,heuristic,D001,13,216,finished,
heuristic_vs_heuristic,50,A,477664009,heuristic,heuristic,D001,D002,0,heuristic,D001,9,145,finished,
heuristic_vs_heuristic,50,B,477664009,heuristic,heuristic,D002,D001,0,heuristic,D002,8,117,finished,
heuristic_vs_heuristic,51,A,247915360,heuristic,heuristic,D001,D002,0,heuristic,D001,10,154,finished,
heuristic_vs_heuristic,51,B,247915360,heuristic,heuristic,D002,D001,0,heuristic,D002,11,146,finished,
heuristic_vs_heuristic,52,A,602051890,heuristic,heuristic,D001,D002,1,heuristic,D002,10,172,finished,
heuristic_vs_heuristic,52,B,602051890,heuristic,heuristic,D002,D001,1,heuristic,D001,11,166,finished,
heuristic_vs_heuristic,53,A,1829384376,heuristic,heuristic,D001,D002,0,heuristic,D001,8,117,finished,
heuristic_vs_heuristic,53,B,1829384376,heuristic,heuristic,D002,D001,0,heuristic,D002,12,219,finished,
heuristic_vs_heuristic,54,A,728825277,heuristic,heuristic,D001,D002,1,heuristic,D002,10,200,finished,
heuristic_vs_heuristic,54,B,728825277,heuristic,heuristic,D002,D001,0,heuristic,D002,13,198,finished,
heuristic_vs_heuristic,55,A,494537805,heuristic,heuristic,D001,D002,1,heuristic,D002,10,174,finished,
heuristic_vs_heuristic,55,B,494537805,heuristic,heuristic,D002,D001,1,heuristic,D001,10,179,finished,
heuristic_vs_heuristic,56,A,1286110171,heuristic,heuristic,D001,D002,1,heuristic,D002,13,220,finished,
heuristic_vs_heuristic,56,B,1286110171,heuristic,heuristic,D002,D001,0,heuristic,D002,10,167,finished,
heuristic_vs_heuristic,57,A,1576112636,heuristic,heuristic,D001,D002,1,heuristic,D002,8,128,finished,
heuristic_vs_heuristic,57,B,1576112636,heuristic,heuristic,D002,D001,1,heuristic,D001,12,196,finished,
heuristic_vs_heuristic,58,A,1138242184,heuristic,heuristic,D001,D002,0,heuristic,D001,9,153,finished,
heuristic_vs_heuristic,58,B,1138242184,heuristic,heuristic,D002,D001,0,heuristic,D002,12,188,finished,
heuristic_vs_heuristic,59,A,1045401170,heuristic,heuristic,D001,D002,0,heuristic,D001,8,108,finished,
heuristic_vs_heuristic,59,B,1045401170,heuristic,heuristic,D002,D001,0,heuristic,D002,10,179,finished,
heuristic_vs_heuristic,60,A,302252145,heuristic,heuristic,D001,D002,0,heuristic,D001,13,199,finished,
heuristic_vs_heuristic,60,B,302252145,heuristic,heuristic,D002,D001,0,heuristic,D002,8,131,finished,
heuristic_vs_heuristic,61,A,413314796,heuristic,heuristic,D001,D002,1,heuristic,D002,10,156,finished,
heuristic_vs_heuristic,61,B,413314796,heuristic,heuristic,D002,D001,1,heuristic,D001,11,190,finished,
heuristic_vs_heuristic,62,A,862691051,heuristic,heuristic,D001,D002,0,heuristic,D001,14,221,finished,
heuristic_vs_heuristic,62,B,862691051,heuristic,heuristic,D002,D001,0,heuristic,D002,10,197,finished,
heuristic_vs_heuristic,63,A,1650847838,heuristic,heuristic,D001,D002,1,heuristic,D002,12,208,finished,
heuristic_vs_heuristic,63,B,1650847838,heuristic,heuristic,D002,D001,1,heuristic,D001,10,145,finished,
heuristic_vs_heuristic,64,A,331312509,heuristic,heuristic,D001,D002,1,heuristic,D002,9,160,finished,
heuristic_vs_heuristic,64,B,331312509,heuristic,heuristic,D002,D001,1,heuristic,D001,13,162,finished,
heuristic_vs_heuristic,65,A,454308010,heuristic,heuristic,D001,D002,1,heuristic,D002,14,228,finished,
heuristic_vs_heuristic,65,B,454308010,heuristic,heuristic,D002,D001,1,heuristic,D001,11,197,finished,
heuristic_vs_heuristic,66,A,91269670,heuristic,heuristic,D001,D002,0,heuristic,D001,9,146,finished,
heuristic_vs_heuristic,66,B,91269670,heuristic,heuristic,D002,D001,0,heuristic,D002,9,144,finished,
heuristic_vs_heuristic,67,A,436697026,heuristic,heuristic,D001,D002,1,heuristic,D002,9,163,finished,
heuristic_vs_heuristic,67,B,436697026,heuristic,heuristic,D002,D001,1,heuristic,D001,12,182,finished,
heuristic_vs_heuristic,68,A,879554991,heuristic,heuristic,D001,D002,1,heuristic,D002,9,161,finished,
heuristic_vs_heuristic,68,B,879554991,heuristic,heuristic,D002,D001,1,heuristic,D001,11,204,finished,
heuristic_vs_heuristic,69,A,308828403,heuristic,heuristic,D001,D002,0,heuristic,D001,11,189,finished,
heuristic_vs_heuristic,69,B,308828403,heuristic,heuristic,D002,D001,0,heuristic,D002,8,129,finished,
heuristic_vs_heuristic,70,A,2015919022,heuristic,heuristic,D001,D002,0,heuristic,D001,12,179,finished,
heuristic_vs_heuristic,70,B,2015919022,heuristic,heuristic,D002,D001,0,heuristic,D002,8,127,finished,
